0.000, 2.099, 4.198, 6.297, 8.396, 10.495, 12.594, 14.693, 16.792, 18.891, 20.990, 23.089, 25.188, 27.287, 29.386, 31.485, 33.584, 35.683, 37.782, 39.881, 41.980, 44.079, 46.178, 48.277, 50.376, 52.475, 54.574, 56.673, 58.772, 60.871, 62.970, 65.069, 67.168, 69.267, 71.366, 73.465, 75.564, 77.663, 79.762, 81.861, 83.960, 86.059, 88.158, 90.257, 92.356, 94.455, 96.554, 98.653, 100.752, 102.851, 104.951, 107.050, 109.149, 111.248, 113.347, 115.446, 117.545, 119.644, 121.743, 123.842, 125.941, 128.040, 130.139, 132.238, 134.337, 136.436, 138.535, 140.634, 142.733, 144.832, 146.931, 149.030, 151.129, 153.228, 155.327, 157.426, 159.525, 161.624, 163.723, 165.822, 167.921, 170.020, 172.119, 174.218, 176.317, 178.416, 180.515, 182.614, 184.713, 186.812, 188.911, 191.010, 193.109, 195.208, 197.307, 199.406, 201.505, 203.604, 205.703, 207.802, 209.901, 
29.200, 29.100, 29.200, 29.100, 29.100, 29.300, 29.200, 29.300, 29.200, 29.300, 29.200, 29.400, 29.400, 29.400, 29.400, 29.400, 29.600, 29.700, 30.000, 30.500, 32.100, 33.400, 33.600, 33.900, 33.900, 34.600, 35.600, 35.800, 36.000, 35.900, 35.800, 36.000, 35.800, 35.600, 35.300, 35.100, 34.600, 34.300, 34.000, 33.600, 33.400, 33.400, 33.300, 33.500, 33.600, 33.600, 33.800, 33.800, 33.800, 33.900, 34.000, 34.100, 33.800, 33.900, 33.800, 33.900, 33.800, 33.800, 33.700, 33.800, 33.700, 33.700, 33.700, 33.700, 33.800, 33.800, 33.800, 33.700, 33.700, 33.700, 33.600, 33.500, 33.500, 33.300, 33.300, 33.300, 33.100, 33.100, 33.200, 33.100, 33.200, 32.700, 31.500, 29.800, 29.600, 29.400, 29.500, 29.500, 29.400, 29.400, 29.500, 29.400, 29.500, 29.500, 29.400, 29.500, 29.300, 29.400, 29.600, 29.400, 29.400, 
