0.000, 0.876, 1.752, 2.628, 3.504, 4.380, 5.256, 6.132, 7.008, 7.884, 8.760, 9.636, 10.512, 11.388, 12.264, 13.140, 14.017, 14.893, 15.769, 16.645, 17.521, 18.397, 19.273, 20.149, 21.025, 21.901, 22.777, 23.653, 24.529, 25.405, 26.281, 27.157, 28.033, 28.909, 29.785, 30.661, 31.537, 32.413, 33.289, 34.165, 35.041, 35.917, 36.793, 37.669, 38.545, 39.421, 40.298, 41.174, 42.050, 42.926, 43.802, 44.678, 45.554, 46.430, 47.306, 48.182, 49.058, 49.934, 50.810, 51.686, 52.562, 53.438, 54.314, 55.190, 56.066, 56.942, 57.818, 58.694, 59.570, 60.446, 61.322, 62.198, 63.074, 63.950, 64.826, 65.702, 66.579, 67.455, 68.331, 69.207, 70.083, 70.959, 71.835, 72.711, 73.587, 74.463, 75.339, 76.215, 77.091, 77.967, 78.843, 79.719, 80.595, 81.471, 82.347, 83.223, 84.099, 84.975, 85.851, 86.727, 87.603, 88.479, 89.355, 90.231, 91.107, 91.983, 92.860, 93.736, 94.612, 95.488, 96.364, 97.240, 98.116, 98.992, 99.868, 100.744, 101.620, 102.496, 103.372, 104.248, 105.124, 106.000, 106.876, 107.752, 108.628, 109.504, 110.380, 111.256, 112.132, 113.008, 113.884, 114.760, 115.636, 116.512, 117.388, 118.264, 119.140, 120.017, 120.893, 121.769, 122.645, 123.521, 124.397, 125.273, 126.149, 127.025, 127.901, 128.777, 129.653, 130.529, 131.405, 132.281, 133.157, 134.033, 134.909, 135.785, 136.661, 137.537, 138.413, 139.289, 140.165, 141.041, 141.917, 142.793, 143.669, 144.545, 145.421, 146.298, 147.174, 148.050, 148.926, 149.802, 150.678, 151.554, 152.430, 153.306, 154.182, 155.058, 155.934, 156.810, 157.686, 158.562, 159.438, 160.314, 161.190, 162.066, 162.942, 163.818, 164.694, 165.570, 166.446, 167.322, 168.198, 169.074, 169.950, 170.826, 171.702, 172.579, 173.455, 174.331, 175.207, 176.083, 176.959, 177.835, 178.711, 179.587, 180.463, 181.339, 182.215, 183.091, 183.967, 184.843, 185.719, 186.595, 187.471, 188.347, 189.223, 190.099, 190.975, 191.851, 192.727, 193.603, 194.479, 195.355, 196.231, 197.107, 197.983, 198.860, 199.736, 200.612, 201.488, 202.364, 203.240, 204.116, 204.992, 205.868, 206.744, 207.620, 208.496, 209.372, 210.248, 211.124, 
42.800, 42.600, 42.300, 42.200, 42.200, 42.300, 42.000, 41.900, 41.700, 41.900, 41.700, 41.700, 41.500, 41.700, 41.600, 41.200, 41.300, 41.400, 41.300, 41.000, 40.900, 41.100, 40.900, 40.800, 40.900, 40.800, 40.500, 40.600, 40.500, 40.400, 40.200, 40.200, 39.900, 39.900, 40.200, 40.200, 40.100, 40.100, 39.600, 39.800, 39.900, 39.400, 39.400, 39.500, 39.500, 39.500, 39.300, 39.200, 39.000, 39.000, 39.200, 38.800, 38.800, 38.700, 38.600, 38.800, 38.500, 38.600, 38.300, 38.300, 38.200, 38.500, 38.300, 38.000, 38.200, 38.100, 37.800, 37.600, 38.000, 37.700, 37.500, 37.800, 37.600, 37.600, 37.500, 37.600, 37.200, 37.300, 37.300, 37.500, 37.000, 36.800, 36.800, 36.700, 37.100, 37.000, 37.000, 36.700, 36.500, 36.600, 36.600, 36.500, 36.400, 36.300, 36.400, 36.400, 36.300, 35.900, 36.200, 35.800, 35.900, 36.000, 35.700, 35.900, 35.700, 35.800, 35.700, 35.700, 35.700, 35.700, 35.700, 35.400, 35.400, 35.500, 35.400, 35.600, 35.200, 35.300, 35.300, 35.200, 35.000, 34.900, 35.000, 35.000, 34.900, 34.900, 34.700, 34.700, 34.800, 34.700, 34.600, 34.700, 34.700, 34.700, 34.600, 34.400, 34.700, 34.400, 34.600, 34.500, 34.100, 34.000, 34.300, 34.400, 34.000, 34.100, 34.200, 34.300, 33.900, 34.000, 33.800, 33.800, 33.700, 34.000, 33.700, 33.800, 33.700, 33.500, 33.700, 33.600, 33.600, 33.300, 33.400, 33.200, 33.500, 33.600, 33.200, 33.300, 33.300, 33.100, 33.200, 33.100, 33.000, 32.900, 32.900, 32.600, 32.800, 32.800, 33.200, 32.900, 32.900, 32.800, 32.800, 32.600, 32.700, 32.600, 32.500, 32.500, 32.500, 32.500, 32.500, 32.200, 32.600, 32.200, 32.300, 32.300, 32.200, 31.900, 32.200, 32.200, 32.000, 32.000, 32.000, 32.200, 31.900, 31.600, 31.600, 31.900, 31.900, 31.600, 31.700, 31.600, 31.400, 31.500, 31.500, 31.700, 31.700, 31.300, 31.500, 31.400, 31.500, 31.400, 31.200, 31.300, 31.100, 31.400, 31.200, 31.000, 31.100, 31.000, 31.000, 31.100, 31.100, 30.800, 30.900, 30.800, 30.600, 30.900, 30.600, 30.500, 30.700, 30.400, 
